Name,Overall,Potential,Value,Wage,Preferred Foot,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Jersey Number,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
M. Fenger,68,70,875000,3000,1,3.0,2.0,3,6,1,13.0,186,81,44.0,0.006920415224913495,0.014057093425605537,0.01384083044982699,0.007352941176470588,0.009948096885813149,0.012759515570934257,0.01384083044982699,0.013408304498269895,0.012543252595155709,0.014705882352941176,0.015354671280276818,0.014057093425605537,0.01319204152249135,0.014705882352941176,0.011678200692041521,0.016435986159169552,0.015570934256055364,0.017084775086505192,0.0058391003460207605,0.014705882352941176,0.014057093425605537,0.008866782006920414,0.009515570934256055,33.0,0.01448961937716263,0.01384083044982699,0.014922145328719723,0.01448961937716263
J. Absalonsen,66,66,500000,4000,0,3.0,3.0,0,6,12,15.0,155,76,66.0,0.013774104683195593,0.011248852157943067,0.01492194674012856,0.014462809917355372,0.015151515151515152,0.015610651974288337,0.014003673094582185,0.012396694214876033,0.01584022038567493,0.015610651974288337,0.016988062442607896,0.015381083562901745,0.01492194674012856,0.017447199265381085,0.016758494031221302,0.012167125803489439,0.01652892561983471,0.01492194674012856,0.01423324150596878,0.014003673094582185,0.010789715335169882,0.013314967860422406,0.01423324150596878,66.0,0.016069788797061522,0.009871441689623508,0.010560146923783289,0.007575757575757576
S. Romero,65,65,550000,1000,1,4.0,3.0,7,6,26,11.0,177,70,67.0,0.015384615384615385,0.015621301775147927,0.015384615384615385,0.01349112426035503,0.016331360946745564,0.016331360946745564,0.01349112426035503,0.01349112426035503,0.016568047337278107,0.018698224852071003,0.015857988165680473,0.015621301775147927,0.015621301775147927,0.015147928994082842,0.014201183431952664,0.012544378698224851,0.015857988165680473,0.010414201183431953,0.01301775147928994,0.008994082840236686,0.00804733727810651,0.014911242603550296,0.014911242603550296,80.0,0.014674556213017753,0.01301775147928994,0.005443786982248521,0.0033136094674556214
S. Jovanović,63,66,475000,3000,0,4.0,3.0,8,6,12,11.0,183,80,63.0,0.013353489543965735,0.009322247417485514,0.014613252708490803,0.010330057949105569,0.016628873771730914,0.010330057949105569,0.008314436885865457,0.012093726379440664,0.016124968505920885,0.019148400100781053,0.018644494834971027,0.016880826404635927,0.013353489543965735,0.015873015873015872,0.012597631645250693,0.011841773746535651,0.0163769211388259,0.01511715797430083,0.010078105316200554,0.006802721088435374,0.0062988158226253465,0.01511715797430083,0.015369110607205845,54.0,0.013353489543965735,0.009070294784580499,0.007810531620055429,0.0062988158226253465
G. Monachello,69,75,1500000,12000,0,3.0,3.0,1,6,26,9.0,183,79,43.0,0.015122873345935728,0.015122873345935728,0.011552194917034237,0.013022474270111321,0.014492753623188406,0.009871875656374712,0.008401596303297627,0.009031716026044948,0.014492753623188406,0.010712035286704473,0.010922075194286915,0.013232514177693762,0.014282713715605966,0.011342155009451797,0.01554295316110061,0.014702793530770848,0.014282713715605966,0.014702793530770848,0.013232514177693762,0.008401596303297627,0.004200798151648814,0.014702793530770848,0.010501995379122032,68.0,0.013232514177693762,0.003990758244066373,0.004830917874396135,0.004410838059231254
A. Koné,74,74,3000000,15000,1,4.0,3.0,8,6,26,2.0,183,81,61.0,0.013696128560993427,0.012965668371073776,0.012235208181154127,0.012965668371073776,0.013330898466033601,0.010409057706355003,0.010226442658875092,0.008948137326515705,0.013696128560993427,0.013696128560993427,0.013878743608473337,0.013330898466033601,0.012965668371073776,0.011139517896274653,0.01424397370343316,0.01424397370343316,0.013696128560993427,0.013878743608473337,0.01241782322863404,0.00858290723155588,0.005113221329437546,0.012965668371073776,0.012052593133674214,67.0,0.013513513513513514,0.005478451424397371,0.00785244704163623,0.004747991234477721
S. Ben Amar,57,69,190000,2000,1,3.0,2.0,8,3,26,24.0,186,76,32.0,0.017851646660510926,0.01815943367189905,0.015081563558017852,0.016620498614958446,0.017236072637734686,0.012927054478301015,0.011695906432748537,0.01138811942136042,0.01569713758079409,0.019390581717451526,0.020006155740227762,0.01569713758079409,0.01600492459218221,0.014465989535241613,0.01692828562634657,0.01631271160357033,0.017851646660510926,0.019698368728839642,0.014773776546629732,0.01138811942136042,0.005847953216374269,0.01692828562634657,0.012927054478301015,61.0,0.014773776546629732,0.009849184364419821,0.006463527239150508,0.0046168051708217915
Kadu,71,71,1600000,14000,1,2.0,2.0,8,6,1,44.0,189,80,28.0,0.0037690934338424913,0.01428288038087681,0.011704026978774052,0.004562586788335648,0.005157706804205515,0.0053560801428288035,0.0073398135290616935,0.006943066851815116,0.009720293592541162,0.010712160285657607,0.010712160285657607,0.013092640349137076,0.012894267010513787,0.011505653640150763,0.009323546915294585,0.015076373735369965,0.011505653640150763,0.015473120412616545,0.0053560801428288035,0.014084507042253521,0.014679627058123387,0.00614957349732196,0.004959333465582225,42.0,0.012894267010513787,0.014084507042253521,0.01428288038087681,0.01428288038087681
H. Sacko,67,71,1000000,12000,1,3.0,3.0,8,6,22,25.0,183,82,58.0,0.014034306081532636,0.010915571396747606,0.013143239028736911,0.013811539318333704,0.01603920695032301,0.011806638449543327,0.010024504343951883,0.010470037870349743,0.014702606371129428,0.020049008687903765,0.020271775451102696,0.01826687458231232,0.014479839607930497,0.011583871686344397,0.01581644018712408,0.014034306081532636,0.013811539318333704,0.016707507239919803,0.011583871686344397,0.014925373134328358,0.0057919358431721985,0.014257072844731565,0.01202940521274226,60.0,0.010915571396747606,0.005346402316774337,0.005569169079973268,0.004232568500779683
O. El Kaddouri,76,76,8000000,1000,1,4.0,3.0,2,3,0,7.0,186,82,73.0,0.010907202216066482,0.01229224376731302,0.01350415512465374,0.012119113573407203,0.013331024930747922,0.013331024930747922,0.012465373961218836,0.012984764542936287,0.013850415512465374,0.012638504155124653,0.012984764542936287,0.012465373961218836,0.01229224376731302,0.009349030470914127,0.014023545706371193,0.012119113573407203,0.012119113573407203,0.013331024930747922,0.013331024930747922,0.009695290858725761,0.01056094182825485,0.012811634349030472,0.013331024930747922,70.0,0.012465373961218836,0.00865650969529086,0.010214681440443213,0.00917590027700831
Dante,80,80,4500000,37000,0,4.0,2.0,6,6,1,31.0,189,85,58.0,0.0073437500000000005,0.0125,0.0115625,0.006875000000000001,0.008906250000000001,0.00796875,0.00859375,0.011875,0.0115625,0.0059375,0.00640625,0.008125,0.011875,0.01,0.01,0.01015625,0.0096875,0.012656249999999999,0.00828125,0.0115625,0.01234375,0.00640625,0.0096875,57.0,0.0121875,0.0128125,0.0128125,0.0125
Fernández,69,69,825000,5000,1,2.0,2.0,3,6,17,17.0,174,65,64.0,0.007351396765385424,0.010712035286704473,0.01260239445494644,0.005250997689561016,0.012392354547364,0.012392354547364,0.007771476580550305,0.011342155009451797,0.012812434362528881,0.01890359168241966,0.01932367149758454,0.018693551774837218,0.013022474270111321,0.016173072883847932,0.01260239445494644,0.016803192606595255,0.01932367149758454,0.009241755933627388,0.006511237135055661,0.015122873345935728,0.014282713715605966,0.011552194917034237,0.009031716026044948,47.0,0.013652593992858642,0.01260239445494644,0.01260239445494644,0.013442554085276203
M. Amini,65,70,700000,4000,1,4.0,3.0,8,9,4,6.0,180,75,52.0,0.01301775147928994,0.011360946745562131,0.01609467455621302,0.013254437869822486,0.015621301775147927,0.010414201183431953,0.010177514792899408,0.015384615384615385,0.015857988165680473,0.015857988165680473,0.014437869822485207,0.01893491124260355,0.013727810650887575,0.01893491124260355,0.016331360946745564,0.017514792899408282,0.017041420118343198,0.016331360946745564,0.014437869822485207,0.015621301775147927,0.01301775147928994,0.014911242603550296,0.015857988165680473,45.0,0.014437869822485207,0.013964497041420118,0.012781065088757397,0.012071005917159762
Gui Hong,58,65,180000,2000,1,3.0,2.0,0,6,26,11.0,186,83,50.0,0.01605231866825208,0.018133174791914387,0.016646848989298454,0.01516052318668252,0.01694411414982164,0.014268727705112961,0.014565992865636148,0.015457788347205707,0.01516052318668252,0.016349583828775268,0.013971462544589773,0.018133174791914387,0.014565992865636148,0.018430439952437573,0.016646848989298454,0.019619500594530322,0.020808561236623068,0.026159334126040427,0.01694411414982164,0.017538644470868014,0.01248513674197384,0.018430439952437573,0.01605231866825208,48.0,0.016646848989298454,0.00802615933412604,0.014565992865636148,0.014268727705112961
Ricardo Costa,74,74,750000,4000,1,3.0,2.0,6,6,8,20.0,183,82,41.0,0.004565376186997808,0.01314828341855369,0.010226442658875092,0.006391526661796932,0.008765522279035792,0.004565376186997808,0.005113221329437546,0.00858290723155588,0.009495982468955442,0.009130752373995616,0.007669831994156318,0.011322132943754564,0.012783053323593864,0.01168736303871439,0.011869978086194303,0.016800584368151936,0.012600438276113951,0.014061358655953251,0.005843681519357195,0.016617969320672023,0.012783053323593864,0.010226442658875092,0.008217677136596055,40.0,0.013696128560993427,0.013878743608473337,0.014061358655953251,0.013513513513513514
E. Buendía,72,79,4400000,15000,1,3.0,3.0,0,9,22,17.0,174,65,72.0,0.013310185185185185,0.01273148148148148,0.01408179012345679,0.01273148148148148,0.01408179012345679,0.013888888888888888,0.011188271604938273,0.013695987654320988,0.014660493827160495,0.013310185185185185,0.01408179012345679,0.015625,0.01253858024691358,0.0160108024691358,0.011381172839506173,0.007330246913580247,0.011766975308641976,0.011381172839506173,0.012345679012345678,0.011381172839506173,0.011381172839506173,0.013117283950617283,0.01408179012345679,49.0,0.011766975308641976,0.011188271604938273,0.012152777777777778,0.00945216049382716
G. Hendrickx,70,76,2100000,7000,1,3.0,2.0,6,3,10,22.0,180,69,67.0,0.010612244897959184,0.011428571428571429,0.014489795918367345,0.013469387755102041,0.012448979591836735,0.01326530612244898,0.012857142857142857,0.014285714285714285,0.013469387755102041,0.014081632653061225,0.01326530612244898,0.015510204081632652,0.013877551020408163,0.015918367346938776,0.012653061224489795,0.014081632653061225,0.018163265306122448,0.010408163265306122,0.013673469387755103,0.014285714285714285,0.014693877551020407,0.012857142857142857,0.014285714285714285,48.0,0.013469387755102041,0.013061224489795917,0.013877551020408163,0.013469387755102041
M. García,59,66,220000,2000,1,3.0,2.0,8,6,4,16.0,155,75,45.0,0.01407641482332663,0.01177822464808963,0.017236426314277506,0.012065498419994254,0.01580005745475438,0.01350186727951738,0.01292731973570813,0.016661878770468257,0.017236426314277506,0.01982189026141913,0.018385521401896008,0.018385521401896008,0.01781097385808676,0.018960068945705257,0.015512783682849756,0.016661878770468257,0.018960068945705257,0.01781097385808676,0.013789141051422007,0.010629129560471129,0.016087331226659007,0.015512783682849756,0.015512783682849756,41.0,0.016374604998563632,0.016374604998563632,0.015225509910945132,0.01292731973570813
L. Blessing,69,79,1700000,4000,1,4.0,3.0,2,3,24,7.0,168,64,55.0,0.01260239445494644,0.010712035286704473,0.013022474270111321,0.013022474270111321,0.01554295316110061,0.009031716026044948,0.011762234824616679,0.009241755933627388,0.014282713715605966,0.018693551774837218,0.017853392144507454,0.01890359168241966,0.014072673808023524,0.017433312329342577,0.014492753623188406,0.013862633900441084,0.01596303297626549,0.007561436672967864,0.012182314639781557,0.013022474270111321,0.008191556395715185,0.013232514177693762,0.013652593992858642,60.0,0.01260239445494644,0.010081915563957152,0.006091157319890779,0.006091157319890779
K. Enghardt,64,66,450000,3000,0,2.0,2.0,6,6,1,2.0,186,83,48.0,0.00830078125,0.015625,0.015625,0.00830078125,0.013671875,0.0087890625,0.00830078125,0.0146484375,0.015380859375,0.015380859375,0.016845703125,0.013427734375,0.01416015625,0.015625,0.013427734375,0.018310546875,0.018310546875,0.0166015625,0.010009765625,0.01513671875,0.014404296875,0.01025390625,0.011962890625,57.0,0.015380859375,0.0146484375,0.01513671875,0.01513671875
D. Imrie,61,61,130000,1000,0,3.0,3.0,8,3,12,7.0,177,74,57.0,0.014512227895726955,0.010212308519215264,0.015318462778822898,0.014243482934694974,0.01612469766191884,0.014780972856758936,0.015318462778822898,0.01263101316850309,0.01585595270088686,0.019887127116366567,0.018274657350174684,0.02391830153184628,0.01639344262295082,0.02123085192152647,0.0166621875839828,0.01961838215533459,0.018274657350174684,0.018005912389142707,0.014780972856758936,0.02123085192152647,0.008599838753023382,0.0166621875839828,0.014780972856758936,66.0,0.014780972856758936,0.012899758129535071,0.011287288363343187,0.010212308519215264
K. Pedersen,72,77,3500000,16000,0,2.0,2.0,1,6,7,3.0,192,83,67.0,0.005787037037037038,0.01408179012345679,0.01273148148148148,0.005401234567901234,0.01273148148148148,0.006944444444444444,0.004822530864197531,0.009066358024691358,0.01253858024691358,0.01273148148148148,0.012924382716049383,0.010802469135802469,0.013503086419753086,0.009259259259259259,0.00945216049382716,0.012924382716049383,0.015046296296296295,0.015625,0.007523148148148148,0.014467592592592594,0.015046296296296295,0.00945216049382716,0.010030864197530864,30.0,0.011766975308641976,0.013695987654320988,0.01427469135802469,0.013117283950617283
T. Itō,70,81,3100000,6000,0,4.0,4.0,8,3,12,11.0,165,59,70.0,0.009591836734693876,0.0063265306122448975,0.012653061224489795,0.011836734693877552,0.01693877551020408,0.013877551020408163,0.008979591836734694,0.009183673469387756,0.015510204081632652,0.018979591836734692,0.014081632653061225,0.019387755102040816,0.015102040816326531,0.019591836734693877,0.012653061224489795,0.011224489795918367,0.010816326530612244,0.005714285714285714,0.009387755102040816,0.004285714285714286,0.005102040816326531,0.012040816326530613,0.014081632653061225,41.0,0.012244897959183673,0.0034693877551020408,0.005306122448979592,0.0065306122448979586
Sandro,75,81,9500000,69000,1,4.0,3.0,2,6,26,24.0,180,71,65.0,0.013688888888888888,0.011022222222222221,0.012088888888888889,0.013155555555555556,0.013333333333333334,0.014400000000000001,0.013688888888888888,0.00871111111111111,0.014400000000000001,0.013155555555555556,0.012266666666666667,0.014577777777777776,0.012977777777777779,0.014044444444444443,0.014400000000000001,0.012444444444444445,0.010133333333333333,0.011733333333333333,0.013333333333333334,0.011022222222222221,0.005866666666666667,0.013688888888888888,0.009955555555555556,69.0,0.011555555555555557,0.0044444444444444444,0.0044444444444444444,0.004266666666666667
M. Vilotić,68,68,600000,6000,1,3.0,2.0,8,6,1,15.0,192,84,43.0,0.008217993079584776,0.016435986159169552,0.012543252595155709,0.007569204152249134,0.011678200692041521,0.007352941176470588,0.009083044982698962,0.012759515570934257,0.012543252595155709,0.009299307958477509,0.011029411764705883,0.01189446366782007,0.01189446366782007,0.013408304498269895,0.013408304498269895,0.014273356401384083,0.01448961937716263,0.016652249134948095,0.011245674740484428,0.012759515570934257,0.013624567474048443,0.008434256055363321,0.008866782006920414,61.0,0.014273356401384083,0.014705882352941176,0.014922145328719723,0.01448961937716263
A. Comrie,54,68,130000,1000,1,2.0,2.0,8,3,17,14.0,155,65,49.0,0.009259259259259259,0.014060356652949246,0.01440329218106996,0.010631001371742112,0.019890260631001373,0.010631001371742112,0.009602194787379972,0.010631001371742112,0.016460905349794237,0.02160493827160494,0.018175582990397805,0.018518518518518517,0.018861454046639234,0.022976680384087792,0.010631001371742112,0.02263374485596708,0.02091906721536351,0.015089163237311385,0.0102880658436214,0.018861454046639234,0.01748971193415638,0.01748971193415638,0.013717421124828532,38.0,0.011659807956104253,0.01783264746227709,0.019890260631001373,0.01954732510288066
Sabin Merino,75,76,8000000,23000,1,3.0,4.0,8,6,14,18.0,189,75,72.0,0.013688888888888888,0.014222222222222221,0.012622222222222222,0.012622222222222222,0.014222222222222221,0.01191111111111111,0.011733333333333333,0.011022222222222221,0.013511111111111113,0.012266666666666667,0.013866666666666668,0.010844444444444445,0.012622222222222222,0.007822222222222222,0.011377777777777778,0.011022222222222221,0.009422222222222222,0.011733333333333333,0.012622222222222222,0.010666666666666668,0.008177777777777777,0.014044444444444443,0.012977777777777779,69.0,0.013511111111111113,0.010844444444444445,0.009777777777777778,0.007644444444444445
E. Hajri,65,65,120000,2000,1,4.0,2.0,8,3,17,3.0,189,74,61.0,0.012307692307692308,0.015147928994082842,0.014674556213017753,0.009940828402366864,0.014674556213017753,0.008757396449704141,0.00804733727810651,0.014201183431952664,0.014437869822485207,0.014911242603550296,0.013727810650887575,0.013964497041420118,0.015857988165680473,0.013964497041420118,0.01349112426035503,0.016568047337278107,0.016568047337278107,0.01846153846153846,0.010650887573964497,0.01893491124260355,0.01609467455621302,0.01301775147928994,0.01349112426035503,59.0,0.014437869822485207,0.015147928994082842,0.015621301775147927,0.014911242603550296
J. Alvarado,55,74,180000,3000,1,2.0,2.0,8,3,26,99.0,168,54,38.0,0.01785123966942149,0.01818181818181818,0.015537190082644627,0.01487603305785124,0.01785123966942149,0.012892561983471074,0.010578512396694214,0.013223140495867768,0.017520661157024792,0.01983471074380165,0.019173553719008262,0.020826446280991735,0.01983471074380165,0.029421487603305783,0.019504132231404958,0.0228099173553719,0.01487603305785124,0.009917355371900825,0.017520661157024792,0.009586776859504131,0.0036363636363636364,0.019173553719008262,0.0171900826446281,58.0,0.01487603305785124,0.004628099173553718,0.007272727272727273,0.004958677685950413
D. Malone,67,67,600000,3000,1,3.0,2.0,6,6,9,2.0,186,85,70.0,0.006683002895967922,0.013811539318333704,0.014925373134328358,0.006683002895967922,0.013811539318333704,0.009356204054355092,0.008242370238360438,0.013143239028736911,0.014257072844731565,0.00913343729115616,0.014925373134328358,0.01202940521274226,0.014479839607930497,0.00957897081755402,0.01514813989752729,0.01603920695032301,0.01603920695032301,0.01826687458231232,0.01247493873914012,0.017821341055914455,0.013811539318333704,0.01269770550233905,0.01225217197594119,33.0,0.013143239028736911,0.014257072844731565,0.01537090666072622,0.015593673423925149
H. Wilder,56,74,170000,1000,0,2.0,2.0,6,6,7,28.0,186,75,47.0,0.01020408163265306,0.016581632653061226,0.01403061224489796,0.007971938775510204,0.014349489795918368,0.010841836734693877,0.010841836734693877,0.012436224489795918,0.013711734693877552,0.022002551020408163,0.020089285714285716,0.019770408163265307,0.01690051020408163,0.020727040816326533,0.012755102040816327,0.021364795918367346,0.022640306122448977,0.022640306122448977,0.011160714285714286,0.019770408163265307,0.017219387755102043,0.012755102040816327,0.01020408163265306,38.0,0.016262755102040817,0.017857142857142856,0.017857142857142856,0.017538265306122448
E. Pimentel,65,65,450000,13000,1,2.0,2.0,6,6,1,14.0,180,77,53.0,0.00804733727810651,0.015384615384615385,0.013964497041420118,0.007100591715976332,0.008994082840236686,0.010887573964497042,0.007337278106508876,0.011597633136094675,0.00923076923076923,0.014911242603550296,0.014437869822485207,0.014201183431952664,0.013727810650887575,0.014437869822485207,0.008284023668639054,0.019408284023668638,0.011360946745562131,0.01846153846153846,0.007573964497041421,0.01846153846153846,0.013254437869822486,0.008284023668639054,0.007337278106508876,44.0,0.013254437869822486,0.014674556213017753,0.014911242603550296,0.014674556213017753
C. Wondolowski,70,70,825000,4000,1,3.0,3.0,0,6,26,8.0,183,77,53.0,0.014897959183673471,0.014081632653061225,0.012040816326530613,0.015102040816326531,0.013061224489795917,0.01326530612244898,0.012448979591836735,0.009387755102040816,0.014081632653061225,0.010204081632653062,0.009183673469387756,0.011836734693877552,0.014897959183673471,0.011428571428571429,0.015510204081632652,0.014081632653061225,0.016122448979591836,0.01326530612244898,0.01326530612244898,0.013673469387755103,0.009387755102040816,0.016326530612244896,0.012448979591836735,72.0,0.014285714285714285,0.01,0.009795918367346938,0.008979591836734694
T. Al Absi,65,70,600000,5000,1,3.0,2.0,3,6,8,5.0,180,72,31.0,0.004023668639053255,0.013964497041420118,0.01183431952662722,0.006153846153846154,0.00923076923076923,0.006627218934911243,0.005443786982248521,0.008757396449704141,0.010650887573964497,0.013727810650887575,0.013964497041420118,0.01183431952662722,0.013964497041420118,0.015147928994082842,0.008994082840236686,0.018698224852071003,0.015621301775147927,0.01846153846153846,0.005680473372781066,0.014201183431952664,0.015147928994082842,0.008994082840236686,0.007810650887573964,38.0,0.010650887573964497,0.01349112426035503,0.01680473372781065,0.015384615384615385
J. Simonsen,56,63,110000,2000,1,4.0,2.0,2,3,17,21.0,183,76,56.0,0.015306122448979591,0.016262755102040817,0.014668367346938774,0.016581632653061226,0.018176020408163265,0.015306122448979591,0.011798469387755101,0.010522959183673469,0.01690051020408163,0.026785714285714284,0.026785714285714284,0.02295918367346939,0.019770408163265307,0.021045918367346938,0.017219387755102043,0.020089285714285716,0.021045918367346938,0.019451530612244895,0.013711734693877552,0.014987244897959185,0.014987244897959185,0.01690051020408163,0.016262755102040817,52.0,0.016262755102040817,0.017538265306122448,0.012755102040816327,0.017219387755102043
Jovane Cabral,75,87,12000000,9000,1,4.0,4.0,2,6,12,77.0,180,68,70.0,0.011555555555555557,0.010133333333333333,0.012088888888888889,0.011555555555555557,0.014400000000000001,0.013511111111111113,0.010133333333333333,0.009777777777777778,0.013688888888888888,0.015466666666666665,0.01528888888888889,0.015644444444444443,0.013333333333333334,0.014755555555555556,0.012266666666666667,0.012799999999999999,0.012622222222222222,0.012088888888888889,0.01191111111111111,0.009955555555555556,0.0040888888888888884,0.012977777777777779,0.012088888888888889,63.0,0.014222222222222221,0.006577777777777778,0.006222222222222223,0.004977777777777778
Felipe,71,71,1600000,18000,0,3.0,2.0,8,6,1,5.0,195,90,43.0,0.005157706804205515,0.014084507042253521,0.01229914699464392,0.005951200158698671,0.01031541360841103,0.006546320174568538,0.00614957349732196,0.01229914699464392,0.012497520333267209,0.006744693513191826,0.008926800238048007,0.009720293592541162,0.013092640349137076,0.006943066851815116,0.015076373735369965,0.013886133703630232,0.00614957349732196,0.017060107121602854,0.011505653640150763,0.0162666137671097,0.01229914699464392,0.005157706804205515,0.0075381868676849826,52.0,0.013092640349137076,0.013886133703630232,0.01428288038087681,0.013886133703630232
R. Grant,68,69,825000,4000,1,3.0,3.0,0,6,17,23.0,180,74,63.0,0.011678200692041521,0.011245674740484428,0.014057093425605537,0.009083044982698962,0.013624567474048443,0.012110726643598616,0.011029411764705883,0.012759515570934257,0.014057093425605537,0.01578719723183391,0.014705882352941176,0.016652249134948095,0.013408304498269895,0.01578719723183391,0.01448961937716263,0.017733564013840828,0.019896193771626297,0.01578719723183391,0.014273356401384083,0.015138408304498268,0.014057093425605537,0.013408304498269895,0.012975778546712802,56.0,0.013624567474048443,0.01384083044982699,0.014273356401384083,0.013624567474048443
Alberto,69,73,1100000,5000,1,2.0,3.0,6,9,8,5.0,186,78,42.0,0.008821676118462508,0.013232514177693762,0.014702793530770848,0.006511237135055661,0.013232514177693762,0.00945179584120983,0.011132115101869355,0.01260239445494644,0.013652593992858642,0.014492753623188406,0.013232514177693762,0.013232514177693762,0.013442554085276203,0.014912833438353286,0.017223272421760135,0.01554295316110061,0.017433312329342577,0.017643352236925015,0.013652593992858642,0.016173072883847932,0.014282713715605966,0.010501995379122032,0.013022474270111321,47.0,0.014072673808023524,0.014072673808023524,0.014492753623188406,0.012812434362528881
L. Malicsek,57,71,200000,1000,1,3.0,2.0,8,3,19,12.0,155,71,41.0,0.009541397353031703,0.01600492459218221,0.019390581717451526,0.01138811942136042,0.014773776546629732,0.010156971375807941,0.01138811942136042,0.013850415512465374,0.017236072637734686,0.019390581717451526,0.019390581717451526,0.02092951677439212,0.018775007694675286,0.02092951677439212,0.01692828562634657,0.01692828562634657,0.019698368728839642,0.018775007694675286,0.014773776546629732,0.018775007694675286,0.01815943367189905,0.009541397353031703,0.013850415512465374,43.0,0.01569713758079409,0.017851646660510926,0.01600492459218221,0.014465989535241613
E. Küc,55,65,140000,1000,1,4.0,2.0,8,6,0,15.0,155,76,46.0,0.015867768595041323,0.01256198347107438,0.019173553719008262,0.014545454545454545,0.01884297520661157,0.012231404958677685,0.011900826446280991,0.01818181818181818,0.017520661157024792,0.0228099173553719,0.021818181818181816,0.019173553719008262,0.015867768595041323,0.021487603305785124,0.018512396694214873,0.013884297520661157,0.01818181818181818,0.02049586776859504,0.0171900826446281,0.014545454545454545,0.009256198347107437,0.01652892561983471,0.015206611570247932,42.0,0.013884297520661157,0.012231404958677685,0.009917355371900825,0.01024793388429752
M. Simakan,58,69,180000,1000,1,2.0,2.0,8,6,1,37.0,189,82,30.0,0.00802615933412604,0.016646848989298454,0.01070154577883472,0.008323424494649227,0.009215219976218787,0.010107015457788346,0.009512485136741973,0.010404280618311534,0.009809750297265161,0.018133174791914387,0.01605231866825208,0.01070154577883472,0.01605231866825208,0.01516052318668252,0.013079667063020214,0.020214030915576692,0.018727705112960763,0.02051129607609988,0.00802615933412604,0.014268727705112961,0.015755053507728895,0.008323424494649227,0.009215219976218787,39.0,0.013674197384066588,0.01694411414982164,0.019322235434007132,0.019322235434007132
J. Harvey,67,67,220000,3000,0,3.0,2.0,8,6,7,2.0,155,80,62.0,0.01225217197594119,0.01202940521274226,0.014257072844731565,0.008910670527957227,0.01269770550233905,0.014479839607930497,0.008687903764758299,0.01225217197594119,0.013811539318333704,0.013588772555134774,0.014479839607930497,0.01514813989752729,0.014479839607930497,0.014702606371129428,0.011806638449543327,0.014702606371129428,0.01826687458231232,0.01581644018712408,0.013143239028736911,0.013588772555134774,0.01537090666072622,0.01225217197594119,0.011583871686344397,49.0,0.013366005791935844,0.014034306081532636,0.014925373134328358,0.014925373134328358
M. Busch,67,72,850000,4000,1,3.0,3.0,8,6,17,2.0,183,80,66.0,0.008242370238360438,0.011806638449543327,0.014257072844731565,0.007574069948763645,0.014257072844731565,0.009356204054355092,0.008242370238360438,0.01202940521274226,0.014257072844731565,0.01804410781911339,0.01915794163510804,0.014479839607930497,0.013811539318333704,0.014479839607930497,0.01537090666072622,0.01247493873914012,0.01581644018712408,0.01537090666072622,0.008687903764758299,0.017153040766317667,0.013811539318333704,0.011806638449543327,0.010024504343951883,36.0,0.01225217197594119,0.014257072844731565,0.014257072844731565,0.014034306081532636
W. Saliba,63,77,650000,2000,1,3.0,2.0,2,3,1,4.0,195,85,30.0,0.005542957923910304,0.014865205341395817,0.013857394809775762,0.008062484252960442,0.011841773746535651,0.00856638951877047,0.008818342151675486,0.008314436885865457,0.009826152683295541,0.013857394809775762,0.01436130007558579,0.012093726379440664,0.013605442176870748,0.01511715797430083,0.011085915847820609,0.018392542202066015,0.016628873771730914,0.017636684303350973,0.005039052658100277,0.01310153691106072,0.0163769211388259,0.007810531620055429,0.007306626354245401,47.0,0.012093726379440664,0.015621063240110858,0.017384731670445956,0.016880826404635927
M. Peybernès,70,71,1700000,5000,1,3.0,2.0,8,3,1,19.0,189,77,39.0,0.003877551020408163,0.014285714285714285,0.011836734693877552,0.012653061224489795,0.008979591836734694,0.005714285714285714,0.005102040816326531,0.012040816326530613,0.012244897959183673,0.010408163265306122,0.010204081632653062,0.007755102040816326,0.013673469387755103,0.009795918367346938,0.007346938775510204,0.010612244897959184,0.01326530612244898,0.015306122448979591,0.0069387755102040816,0.013673469387755103,0.015306122448979591,0.008163265306122448,0.007551020408163266,38.0,0.011428571428571429,0.015102040816326531,0.014489795918367345,0.013877551020408163
M. Howarth,55,65,140000,3000,1,3.0,2.0,8,3,4,59.0,155,64,49.0,0.016859504132231404,0.015537190082644627,0.019504132231404958,0.016198347107438015,0.01983471074380165,0.0171900826446281,0.016859504132231404,0.01884297520661157,0.019173553719008262,0.02049586776859504,0.021157024793388428,0.020826446280991735,0.0171900826446281,0.023140495867768594,0.015537190082644627,0.019173553719008262,0.021487603305785124,0.017520661157024792,0.013884297520661157,0.016859504132231404,0.010578512396694214,0.0171900826446281,0.01785123966942149,50.0,0.01818181818181818,0.01487603305785124,0.013553719008264463,0.014545454545454545
